id,IDGameTime,TotalSecond,Second,Minute,Hour,5Minute,1Minute,2Minute,10Minute,Timestamp,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
19368,19367,19367,47,22,5,4,22,11,2,0001-01-01 05:22:47,,,,,,,
19369,19368,19368,48,22,5,4,22,11,2,0001-01-01 05:22:48,,,,,,,
19370,19369,19369,49,22,5,4,22,11,2,0001-01-01 05:22:49,,,,,,,
19371,19370,19370,50,22,5,4,22,11,2,0001-01-01 05:22:50,,,,,,,
19372,19371,19371,51,22,5,4,22,11,2,0001-01-01 05:22:51,,,,,,,
19373,19372,19372,52,22,5,4,22,11,2,0001-01-01 05:22:52,,,,,,,
19374,19373,19373,53,22,5,4,22,11,2,0001-01-01 05:22:53,,,,,,,
19375,19374,19374,54,22,5,4,22,11,2,0001-01-01 05:22:54,,,,,,,
19376,19375,19375,55,22,5,4,22,11,2,0001-01-01 05:22:55,,,,,,,
19377,19376,19376,56,22,5,4,22,11,2,0001-01-01 05:22:56,,,,,,,
19378,19377,19377,57,22,5,4,22,11,2,0001-01-01 05:22:57,,,,,,,
19379,19378,19378,58,22,5,4,22,11,2,0001-01-01 05:22:58,,,,,,,
19380,19379,19379,59,22,5,4,22,11,2,0001-01-01 05:22:59,,,,,,,
19381,19380,19380,0,23,5,4,23,11,2,0001-01-01 05:23:00,,,,,,,
19382,19381,19381,1,23,5,4,23,11,2,0001-01-01 05:23:01,,,,,,,
19383,19382,19382,2,23,5,4,23,11,2,0001-01-01 05:23:02,,,,,,,
19384,19383,19383,3,23,5,4,23,11,2,0001-01-01 05:23:03,,,,,,,
19385,19384,19384,4,23,5,4,23,11,2,0001-01-01 05:23:04,,,,,,,
19386,19385,19385,5,23,5,4,23,11,2,0001-01-01 05:23:05,,,,,,,
19387,19386,19386,6,23,5,4,23,11,2,0001-01-01 05:23:06,,,,,,,
19388,19387,19387,7,23,5,4,23,11,2,0001-01-01 05:23:07,,,,,,,
19389,19388,19388,8,23,5,4,23,11,2,0001-01-01 05:23:08,,,,,,,
19390,19389,19389,9,23,5,4,23,11,2,0001-01-01 05:23:09,,,,,,,
19391,19390,19390,10,23,5,4,23,11,2,0001-01-01 05:23:10,,,,,,,
19392,19391,19391,11,23,5,4,23,11,2,0001-01-01 05:23:11,,,,,,,
19393,19392,19392,12,23,5,4,23,11,2,0001-01-01 05:23:12,,,,,,,
19394,19393,19393,13,23,5,4,23,11,2,0001-01-01 05:23:13,,,,,,,
19395,19394,19394,14,23,5,4,23,11,2,0001-01-01 05:23:14,,,,,,,
19396,19395,19395,15,23,5,4,23,11,2,0001-01-01 05:23:15,,,,,,,
19397,19396,19396,16,23,5,4,23,11,2,0001-01-01 05:23:16,,,,,,,
19398,19397,19397,17,23,5,4,23,11,2,0001-01-01 05:23:17,,,,,,,
19399,19398,19398,18,23,5,4,23,11,2,0001-01-01 05:23:18,,,,,,,
19400,19399,19399,19,23,5,4,23,11,2,0001-01-01 05:23:19,,,,,,,
19401,19400,19400,20,23,5,4,23,11,2,0001-01-01 05:23:20,,,,,,,
19402,19401,19401,21,23,5,4,23,11,2,0001-01-01 05:23:21,,,,,,,
19403,19402,19402,22,23,5,4,23,11,2,0001-01-01 05:23:22,,,,,,,
19404,19403,19403,23,23,5,4,23,11,2,0001-01-01 05:23:23,,,,,,,
19405,19404,19404,24,23,5,4,23,11,2,0001-01-01 05:23:24,,,,,,,
19406,19405,19405,25,23,5,4,23,11,2,0001-01-01 05:23:25,,,,,,,
19407,19406,19406,26,23,5,4,23,11,2,0001-01-01 05:23:26,,,,,,,
19408,19407,19407,27,23,5,4,23,11,2,0001-01-01 05:23:27,,,,,,,
19409,19408,19408,28,23,5,4,23,11,2,0001-01-01 05:23:28,,,,,,,
19410,19409,19409,29,23,5,4,23,11,2,0001-01-01 05:23:29,,,,,,,
19411,19410,19410,30,23,5,4,23,11,2,0001-01-01 05:23:30,,,,,,,
19412,19411,19411,31,23,5,4,23,11,2,0001-01-01 05:23:31,,,,,,,
19413,19412,19412,32,23,5,4,23,11,2,0001-01-01 05:23:32,,,,,,,
19414,19413,19413,33,23,5,4,23,11,2,0001-01-01 05:23:33,,,,,,,
19415,19414,19414,34,23,5,4,23,11,2,0001-01-01 05:23:34,,,,,,,
19416,19415,19415,35,23,5,4,23,11,2,0001-01-01 05:23:35,,,,,,,
19417,19416,19416,36,23,5,4,23,11,2,0001-01-01 05:23:36,,,,,,,
19418,19417,19417,37,23,5,4,23,11,2,0001-01-01 05:23:37,,,,,,,
19419,19418,19418,38,23,5,4,23,11,2,0001-01-01 05:23:38,,,,,,,
19420,19419,19419,39,23,5,4,23,11,2,0001-01-01 05:23:39,,,,,,,
19421,19420,19420,40,23,5,4,23,11,2,0001-01-01 05:23:40,,,,,,,
19422,19421,19421,41,23,5,4,23,11,2,0001-01-01 05:23:41,,,,,,,
19423,19422,19422,42,23,5,4,23,11,2,0001-01-01 05:23:42,,,,,,,
19424,19423,19423,43,23,5,4,23,11,2,0001-01-01 05:23:43,,,,,,,
19425,19424,19424,44,23,5,4,23,11,2,0001-01-01 05:23:44,,,,,,,
19426,19425,19425,45,23,5,4,23,11,2,0001-01-01 05:23:45,,,,,,,
19427,19426,19426,46,23,5,4,23,11,2,0001-01-01 05:23:46,,,,,,,
19428,19427,19427,47,23,5,4,23,11,2,0001-01-01 05:23:47,,,,,,,
19429,19428,19428,48,23,5,4,23,11,2,0001-01-01 05:23:48,,,,,,,
19430,19429,19429,49,23,5,4,23,11,2,0001-01-01 05:23:49,,,,,,,
19431,19430,19430,50,23,5,4,23,11,2,0001-01-01 05:23:50,,,,,,,
19432,19431,19431,51,23,5,4,23,11,2,0001-01-01 05:23:51,,,,,,,
19433,19432,19432,52,23,5,4,23,11,2,0001-01-01 05:23:52,,,,,,,
19434,19433,19433,53,23,5,4,23,11,2,0001-01-01 05:23:53,,,,,,,
19435,19434,19434,54,23,5,4,23,11,2,0001-01-01 05:23:54,,,,,,,
19436,19435,19435,55,23,5,4,23,11,2,0001-01-01 05:23:55,,,,,,,
19437,19436,19436,56,23,5,4,23,11,2,0001-01-01 05:23:56,,,,,,,
19438,19437,19437,57,23,5,4,23,11,2,0001-01-01 05:23:57,,,,,,,
19439,19438,19438,58,23,5,4,23,11,2,0001-01-01 05:23:58,,,,,,,
19440,19439,19439,59,23,5,4,23,11,2,0001-01-01 05:23:59,,,,,,,
19441,19440,19440,0,24,5,4,24,12,2,0001-01-01 05:24:00,,,,,,,
19442,19441,19441,1,24,5,4,24,12,2,0001-01-01 05:24:01,,,,,,,
19443,19442,19442,2,24,5,4,24,12,2,0001-01-01 05:24:02,,,,,,,
19444,19443,19443,3,24,5,4,24,12,2,0001-01-01 05:24:03,,,,,,,
19445,19444,19444,4,24,5,4,24,12,2,0001-01-01 05:24:04,,,,,,,
19446,19445,19445,5,24,5,4,24,12,2,0001-01-01 05:24:05,,,,,,,
19447,19446,19446,6,24,5,4,24,12,2,0001-01-01 05:24:06,,,,,,,
19448,19447,19447,7,24,5,4,24,12,2,0001-01-01 05:24:07,,,,,,,
19449,19448,19448,8,24,5,4,24,12,2,0001-01-01 05:24:08,,,,,,,
19450,19449,19449,9,24,5,4,24,12,2,0001-01-01 05:24:09,,,,,,,
19451,19450,19450,10,24,5,4,24,12,2,0001-01-01 05:24:10,,,,,,,
19452,19451,19451,11,24,5,4,24,12,2,0001-01-01 05:24:11,,,,,,,
19453,19452,19452,12,24,5,4,24,12,2,0001-01-01 05:24:12,,,,,,,
19454,19453,19453,13,24,5,4,24,12,2,0001-01-01 05:24:13,,,,,,,
19455,19454,19454,14,24,5,4,24,12,2,0001-01-01 05:24:14,,,,,,,
19456,19455,19455,15,24,5,4,24,12,2,0001-01-01 05:24:15,,,,,,,
19457,19456,19456,16,24,5,4,24,12,2,0001-01-01 05:24:16,,,,,,,
19458,19457,19457,17,24,5,4,24,12,2,0001-01-01 05:24:17,,,,,,,
19459,19458,19458,18,24,5,4,24,12,2,0001-01-01 05:24:18,,,,,,,
19460,19459,19459,19,24,5,4,24,12,2,0001-01-01 05:24:19,,,,,,,
19461,19460,19460,20,24,5,4,24,12,2,0001-01-01 05:24:20,,,,,,,
19462,19461,19461,21,24,5,4,24,12,2,0001-01-01 05:24:21,,,,,,,
19463,19462,19462,22,24,5,4,24,12,2,0001-01-01 05:24:22,,,,,,,
19464,19463,19463,23,24,5,4,24,12,2,0001-01-01 05:24:23,,,,,,,
19465,19464,19464,24,24,5,4,24,12,2,0001-01-01 05:24:24,,,,,,,
19466,19465,19465,25,24,5,4,24,12,2,0001-01-01 05:24:25,,,,,,,
19467,19466,19466,26,24,5,4,24,12,2,0001-01-01 05:24:26,,,,,,,
19468,19467,19467,27,24,5,4,24,12,2,0001-01-01 05:24:27,,,,,,,
19469,19468,19468,28,24,5,4,24,12,2,0001-01-01 05:24:28,,,,,,,
19470,19469,19469,29,24,5,4,24,12,2,0001-01-01 05:24:29,,,,,,,
19471,19470,19470,30,24,5,4,24,12,2,0001-01-01 05:24:30,,,,,,,
19472,19471,19471,31,24,5,4,24,12,2,0001-01-01 05:24:31,,,,,,,
19473,19472,19472,32,24,5,4,24,12,2,0001-01-01 05:24:32,,,,,,,
19474,19473,19473,33,24,5,4,24,12,2,0001-01-01 05:24:33,,,,,,,
19475,19474,19474,34,24,5,4,24,12,2,0001-01-01 05:24:34,,,,,,,
19476,19475,19475,35,24,5,4,24,12,2,0001-01-01 05:24:35,,,,,,,
19477,19476,19476,36,24,5,4,24,12,2,0001-01-01 05:24:36,,,,,,,
19478,19477,19477,37,24,5,4,24,12,2,0001-01-01 05:24:37,,,,,,,
19479,19478,19478,38,24,5,4,24,12,2,0001-01-01 05:24:38,,,,,,,
19480,19479,19479,39,24,5,4,24,12,2,0001-01-01 05:24:39,,,,,,,
19481,19480,19480,40,24,5,4,24,12,2,0001-01-01 05:24:40,,,,,,,
19482,19481,19481,41,24,5,4,24,12,2,0001-01-01 05:24:41,,,,,,,
19483,19482,19482,42,24,5,4,24,12,2,0001-01-01 05:24:42,,,,,,,
19484,19483,19483,43,24,5,4,24,12,2,0001-01-01 05:24:43,,,,,,,
19485,19484,19484,44,24,5,4,24,12,2,0001-01-01 05:24:44,,,,,,,
19486,19485,19485,45,24,5,4,24,12,2,0001-01-01 05:24:45,,,,,,,
19487,19486,19486,46,24,5,4,24,12,2,0001-01-01 05:24:46,,,,,,,
19488,19487,19487,47,24,5,4,24,12,2,0001-01-01 05:24:47,,,,,,,
19489,19488,19488,48,24,5,4,24,12,2,0001-01-01 05:24:48,,,,,,,
19490,19489,19489,49,24,5,4,24,12,2,0001-01-01 05:24:49,,,,,,,
19491,19490,19490,50,24,5,4,24,12,2,0001-01-01 05:24:50,,,,,,,
19492,19491,19491,51,24,5,4,24,12,2,0001-01-01 05:24:51,,,,,,,
19493,19492,19492,52,24,5,4,24,12,2,0001-01-01 05:24:52,,,,,,,
19494,19493,19493,53,24,5,4,24,12,2,0001-01-01 05:24:53,,,,,,,
19495,19494,19494,54,24,5,4,24,12,2,0001-01-01 05:24:54,,,,,,,
19496,19495,19495,55,24,5,4,24,12,2,0001-01-01 05:24:55,,,,,,,
19497,19496,19496,56,24,5,4,24,12,2,0001-01-01 05:24:56,,,,,,,
19498,19497,19497,57,24,5,4,24,12,2,0001-01-01 05:24:57,,,,,,,
19499,19498,19498,58,24,5,4,24,12,2,0001-01-01 05:24:58,,,,,,,
19500,19499,19499,59,24,5,4,24,12,2,0001-01-01 05:24:59,,,,,,,
19501,19500,19500,0,25,5,5,25,12,2,0001-01-01 05:25:00,,,,,,,
19502,19501,19501,1,25,5,5,25,12,2,0001-01-01 05:25:01,,,,,,,
19503,19502,19502,2,25,5,5,25,12,2,0001-01-01 05:25:02,,,,,,,
19504,19503,19503,3,25,5,5,25,12,2,0001-01-01 05:25:03,,,,,,,
19505,19504,19504,4,25,5,5,25,12,2,0001-01-01 05:25:04,,,,,,,
19506,19505,19505,5,25,5,5,25,12,2,0001-01-01 05:25:05,,,,,,,
19507,19506,19506,6,25,5,5,25,12,2,0001-01-01 05:25:06,,,,,,,
19508,19507,19507,7,25,5,5,25,12,2,0001-01-01 05:25:07,,,,,,,
19509,19508,19508,8,25,5,5,25,12,2,0001-01-01 05:25:08,,,,,,,
19510,19509,19509,9,25,5,5,25,12,2,0001-01-01 05:25:09,,,,,,,
19511,19510,19510,10,25,5,5,25,12,2,0001-01-01 05:25:10,,,,,,,
19512,19511,19511,11,25,5,5,25,12,2,0001-01-01 05:25:11,,,,,,,
19513,19512,19512,12,25,5,5,25,12,2,0001-01-01 05:25:12,,,,,,,
19514,19513,19513,13,25,5,5,25,12,2,0001-01-01 05:25:13,,,,,,,
19515,19514,19514,14,25,5,5,25,12,2,0001-01-01 05:25:14,,,,,,,
19516,19515,19515,15,25,5,5,25,12,2,0001-01-01 05:25:15,,,,,,,
19517,19516,19516,16,25,5,5,25,12,2,0001-01-01 05:25:16,,,,,,,
19518,19517,19517,17,25,5,5,25,12,2,0001-01-01 05:25:17,,,,,,,
19519,19518,19518,18,25,5,5,25,12,2,0001-01-01 05:25:18,,,,,,,
19520,19519,19519,19,25,5,5,25,12,2,0001-01-01 05:25:19,,,,,,,
19521,19520,19520,20,25,5,5,25,12,2,0001-01-01 05:25:20,,,,,,,
19522,19521,19521,21,25,5,5,25,12,2,0001-01-01 05:25:21,,,,,,,
19523,19522,19522,22,25,5,5,25,12,2,0001-01-01 05:25:22,,,,,,,
19524,19523,19523,23,25,5,5,25,12,2,0001-01-01 05:25:23,,,,,,,
19525,19524,19524,24,25,5,5,25,12,2,0001-01-01 05:25:24,,,,,,,
19526,19525,19525,25,25,5,5,25,12,2,0001-01-01 05:25:25,,,,,,,
19527,19526,19526,26,25,5,5,25,12,2,0001-01-01 05:25:26,,,,,,,
19528,19527,19527,27,25,5,5,25,12,2,0001-01-01 05:25:27,,,,,,,
19529,19528,19528,28,25,5,5,25,12,2,0001-01-01 05:25:28,,,,,,,
19530,19529,19529,29,25,5,5,25,12,2,0001-01-01 05:25:29,,,,,,,
19531,19530,19530,30,25,5,5,25,12,2,0001-01-01 05:25:30,,,,,,,
19532,19531,19531,31,25,5,5,25,12,2,0001-01-01 05:25:31,,,,,,,
19533,19532,19532,32,25,5,5,25,12,2,0001-01-01 05:25:32,,,,,,,
19534,19533,19533,33,25,5,5,25,12,2,0001-01-01 05:25:33,,,,,,,
19535,19534,19534,34,25,5,5,25,12,2,0001-01-01 05:25:34,,,,,,,
19536,19535,19535,35,25,5,5,25,12,2,0001-01-01 05:25:35,,,,,,,
19537,19536,19536,36,25,5,5,25,12,2,0001-01-01 05:25:36,,,,,,,
19538,19537,19537,37,25,5,5,25,12,2,0001-01-01 05:25:37,,,,,,,
19539,19538,19538,38,25,5,5,25,12,2,0001-01-01 05:25:38,,,,,,,
19540,19539,19539,39,25,5,5,25,12,2,0001-01-01 05:25:39,,,,,,,
19541,19540,19540,40,25,5,5,25,12,2,0001-01-01 05:25:40,,,,,,,
19542,19541,19541,41,25,5,5,25,12,2,0001-01-01 05:25:41,,,,,,,
19543,19542,19542,42,25,5,5,25,12,2,0001-01-01 05:25:42,,,,,,,
19544,19543,19543,43,25,5,5,25,12,2,0001-01-01 05:25:43,,,,,,,
19545,19544,19544,44,25,5,5,25,12,2,0001-01-01 05:25:44,,,,,,,
19546,19545,19545,45,25,5,5,25,12,2,0001-01-01 05:25:45,,,,,,,
19547,19546,19546,46,25,5,5,25,12,2,0001-01-01 05:25:46,,,,,,,
19548,19547,19547,47,25,5,5,25,12,2,0001-01-01 05:25:47,,,,,,,
19549,19548,19548,48,25,5,5,25,12,2,0001-01-01 05:25:48,,,,,,,
19550,19549,19549,49,25,5,5,25,12,2,0001-01-01 05:25:49,,,,,,,
19551,19550,19550,50,25,5,5,25,12,2,0001-01-01 05:25:50,,,,,,,
19552,19551,19551,51,25,5,5,25,12,2,0001-01-01 05:25:51,,,,,,,
19553,19552,19552,52,25,5,5,25,12,2,0001-01-01 05:25:52,,,,,,,
19554,19553,19553,53,25,5,5,25,12,2,0001-01-01 05:25:53,,,,,,,
19555,19554,19554,54,25,5,5,25,12,2,0001-01-01 05:25:54,,,,,,,
19556,19555,19555,55,25,5,5,25,12,2,0001-01-01 05:25:55,,,,,,,
19557,19556,19556,56,25,5,5,25,12,2,0001-01-01 05:25:56,,,,,,,
19558,19557,19557,57,25,5,5,25,12,2,0001-01-01 05:25:57,,,,,,,
19559,19558,19558,58,25,5,5,25,12,2,0001-01-01 05:25:58,,,,,,,
19560,19559,19559,59,25,5,5,25,12,2,0001-01-01 05:25:59,,,,,,,
19561,19560,19560,0,26,5,5,26,13,2,0001-01-01 05:26:00,,,,,,,
19562,19561,19561,1,26,5,5,26,13,2,0001-01-01 05:26:01,,,,,,,
19563,19562,19562,2,26,5,5,26,13,2,0001-01-01 05:26:02,,,,,,,
19564,19563,19563,3,26,5,5,26,13,2,0001-01-01 05:26:03,,,,,,,
19565,19564,19564,4,26,5,5,26,13,2,0001-01-01 05:26:04,,,,,,,
19566,19565,19565,5,26,5,5,26,13,2,0001-01-01 05:26:05,,,,,,,
19567,19566,19566,6,26,5,5,26,13,2,0001-01-01 05:26:06,,,,,,,
19568,19567,19567,7,26,5,5,26,13,2,0001-01-01 05:26:07,,,,,,,
19569,19568,19568,8,26,5,5,26,13,2,0001-01-01 05:26:08,,,,,,,
19570,19569,19569,9,26,5,5,26,13,2,0001-01-01 05:26:09,,,,,,,
19571,19570,19570,10,26,5,5,26,13,2,0001-01-01 05:26:10,,,,,,,
19572,19571,19571,11,26,5,5,26,13,2,0001-01-01 05:26:11,,,,,,,
19573,19572,19572,12,26,5,5,26,13,2,0001-01-01 05:26:12,,,,,,,
19574,19573,19573,13,26,5,5,26,13,2,0001-01-01 05:26:13,,,,,,,
19575,19574,19574,14,26,5,5,26,13,2,0001-01-01 05:26:14,,,,,,,
19576,19575,19575,15,26,5,5,26,13,2,0001-01-01 05:26:15,,,,,,,
19577,19576,19576,16,26,5,5,26,13,2,0001-01-01 05:26:16,,,,,,,
19578,19577,19577,17,26,5,5,26,13,2,0001-01-01 05:26:17,,,,,,,
19579,19578,19578,18,26,5,5,26,13,2,0001-01-01 05:26:18,,,,,,,
19580,19579,19579,19,26,5,5,26,13,2,0001-01-01 05:26:19,,,,,,,
19581,19580,19580,20,26,5,5,26,13,2,0001-01-01 05:26:20,,,,,,,
19582,19581,19581,21,26,5,5,26,13,2,0001-01-01 05:26:21,,,,,,,
19583,19582,19582,22,26,5,5,26,13,2,0001-01-01 05:26:22,,,,,,,
19584,19583,19583,23,26,5,5,26,13,2,0001-01-01 05:26:23,,,,,,,
19585,19584,19584,24,26,5,5,26,13,2,0001-01-01 05:26:24,,,,,,,
19586,19585,19585,25,26,5,5,26,13,2,0001-01-01 05:26:25,,,,,,,
19587,19586,19586,26,26,5,5,26,13,2,0001-01-01 05:26:26,,,,,,,
19588,19587,19587,27,26,5,5,26,13,2,0001-01-01 05:26:27,,,,,,,
19589,19588,19588,28,26,5,5,26,13,2,0001-01-01 05:26:28,,,,,,,
19590,19589,19589,29,26,5,5,26,13,2,0001-01-01 05:26:29,,,,,,,
19591,19590,19590,30,26,5,5,26,13,2,0001-01-01 05:26:30,,,,,,,
19592,19591,19591,31,26,5,5,26,13,2,0001-01-01 05:26:31,,,,,,,
19593,19592,19592,32,26,5,5,26,13,2,0001-01-01 05:26:32,,,,,,,
19594,19593,19593,33,26,5,5,26,13,2,0001-01-01 05:26:33,,,,,,,
19595,19594,19594,34,26,5,5,26,13,2,0001-01-01 05:26:34,,,,,,,
19596,19595,19595,35,26,5,5,26,13,2,0001-01-01 05:26:35,,,,,,,
19597,19596,19596,36,26,5,5,26,13,2,0001-01-01 05:26:36,,,,,,,
19598,19597,19597,37,26,5,5,26,13,2,0001-01-01 05:26:37,,,,,,,
19599,19598,19598,38,26,5,5,26,13,2,0001-01-01 05:26:38,,,,,,,
19600,19599,19599,39,26,5,5,26,13,2,0001-01-01 05:26:39,,,,,,,
19601,19600,19600,40,26,5,5,26,13,2,0001-01-01 05:26:40,,,,,,,
19602,19601,19601,41,26,5,5,26,13,2,0001-01-01 05:26:41,,,,,,,
19603,19602,19602,42,26,5,5,26,13,2,0001-01-01 05:26:42,,,,,,,
19604,19603,19603,43,26,5,5,26,13,2,0001-01-01 05:26:43,,,,,,,
19605,19604,19604,44,26,5,5,26,13,2,0001-01-01 05:26:44,,,,,,,
19606,19605,19605,45,26,5,5,26,13,2,0001-01-01 05:26:45,,,,,,,
19607,19606,19606,46,26,5,5,26,13,2,0001-01-01 05:26:46,,,,,,,
19608,19607,19607,47,26,5,5,26,13,2,0001-01-01 05:26:47,,,,,,,
19609,19608,19608,48,26,5,5,26,13,2,0001-01-01 05:26:48,,,,,,,
19610,19609,19609,49,26,5,5,26,13,2,0001-01-01 05:26:49,,,,,,,
19611,19610,19610,50,26,5,5,26,13,2,0001-01-01 05:26:50,,,,,,,
19612,19611,19611,51,26,5,5,26,13,2,0001-01-01 05:26:51,,,,,,,
19613,19612,19612,52,26,5,5,26,13,2,0001-01-01 05:26:52,,,,,,,
19614,19613,19613,53,26,5,5,26,13,2,0001-01-01 05:26:53,,,,,,,
19615,19614,19614,54,26,5,5,26,13,2,0001-01-01 05:26:54,,,,,,,
19616,19615,19615,55,26,5,5,26,13,2,0001-01-01 05:26:55,,,,,,,
19617,19616,19616,56,26,5,5,26,13,2,0001-01-01 05:26:56,,,,,,,
19618,19617,19617,57,26,5,5,26,13,2,0001-01-01 05:26:57,,,,,,,
19619,19618,19618,58,26,5,5,26,13,2,0001-01-01 05:26:58,,,,,,,
19620,19619,19619,59,26,5,5,26,13,2,0001-01-01 05:26:59,,,,,,,
19621,19620,19620,0,27,5,5,27,13,2,0001-01-01 05:27:00,,,,,,,
19622,19621,19621,1,27,5,5,27,13,2,0001-01-01 05:27:01,,,,,,,
19623,19622,19622,2,27,5,5,27,13,2,0001-01-01 05:27:02,,,,,,,
19624,19623,19623,3,27,5,5,27,13,2,0001-01-01 05:27:03,,,,,,,
19625,19624,19624,4,27,5,5,27,13,2,0001-01-01 05:27:04,,,,,,,
19626,19625,19625,5,27,5,5,27,13,2,0001-01-01 05:27:05,,,,,,,
19627,19626,19626,6,27,5,5,27,13,2,0001-01-01 05:27:06,,,,,,,
19628,19627,19627,7,27,5,5,27,13,2,0001-01-01 05:27:07,,,,,,,
19629,19628,19628,8,27,5,5,27,13,2,0001-01-01 05:27:08,,,,,,,
19630,19629,19629,9,27,5,5,27,13,2,0001-01-01 05:27:09,,,,,,,
19631,19630,19630,10,27,5,5,27,13,2,0001-01-01 05:27:10,,,,,,,
19632,19631,19631,11,27,5,5,27,13,2,0001-01-01 05:27:11,,,,,,,
19633,19632,19632,12,27,5,5,27,13,2,0001-01-01 05:27:12,,,,,,,
19634,19633,19633,13,27,5,5,27,13,2,0001-01-01 05:27:13,,,,,,,
19635,19634,19634,14,27,5,5,27,13,2,0001-01-01 05:27:14,,,,,,,
19636,19635,19635,15,27,5,5,27,13,2,0001-01-01 05:27:15,,,,,,,
19637,19636,19636,16,27,5,5,27,13,2,0001-01-01 05:27:16,,,,,,,
19638,19637,19637,17,27,5,5,27,13,2,0001-01-01 05:27:17,,,,,,,
19639,19638,19638,18,27,5,5,27,13,2,0001-01-01 05:27:18,,,,,,,
19640,19639,19639,19,27,5,5,27,13,2,0001-01-01 05:27:19,,,,,,,
19641,19640,19640,20,27,5,5,27,13,2,0001-01-01 05:27:20,,,,,,,
19642,19641,19641,21,27,5,5,27,13,2,0001-01-01 05:27:21,,,,,,,
19643,19642,19642,22,27,5,5,27,13,2,0001-01-01 05:27:22,,,,,,,
19644,19643,19643,23,27,5,5,27,13,2,0001-01-01 05:27:23,,,,,,,
19645,19644,19644,24,27,5,5,27,13,2,0001-01-01 05:27:24,,,,,,,
19646,19645,19645,25,27,5,5,27,13,2,0001-01-01 05:27:25,,,,,,,
19647,19646,19646,26,27,5,5,27,13,2,0001-01-01 05:27:26,,,,,,,
19648,19647,19647,27,27,5,5,27,13,2,0001-01-01 05:27:27,,,,,,,
19649,19648,19648,28,27,5,5,27,13,2,0001-01-01 05:27:28,,,,,,,
19650,19649,19649,29,27,5,5,27,13,2,0001-01-01 05:27:29,,,,,,,
19651,19650,19650,30,27,5,5,27,13,2,0001-01-01 05:27:30,,,,,,,
19652,19651,19651,31,27,5,5,27,13,2,0001-01-01 05:27:31,,,,,,,
19653,19652,19652,32,27,5,5,27,13,2,0001-01-01 05:27:32,,,,,,,
19654,19653,19653,33,27,5,5,27,13,2,0001-01-01 05:27:33,,,,,,,
19655,19654,19654,34,27,5,5,27,13,2,0001-01-01 05:27:34,,,,,,,
19656,19655,19655,35,27,5,5,27,13,2,0001-01-01 05:27:35,,,,,,,
19657,19656,19656,36,27,5,5,27,13,2,0001-01-01 05:27:36,,,,,,,
19658,19657,19657,37,27,5,5,27,13,2,0001-01-01 05:27:37,,,,,,,
19659,19658,19658,38,27,5,5,27,13,2,0001-01-01 05:27:38,,,,,,,
19660,19659,19659,39,27,5,5,27,13,2,0001-01-01 05:27:39,,,,,,,
19661,19660,19660,40,27,5,5,27,13,2,0001-01-01 05:27:40,,,,,,,
19662,19661,19661,41,27,5,5,27,13,2,0001-01-01 05:27:41,,,,,,,
19663,19662,19662,42,27,5,5,27,13,2,0001-01-01 05:27:42,,,,,,,
19664,19663,19663,43,27,5,5,27,13,2,0001-01-01 05:27:43,,,,,,,
19665,19664,19664,44,27,5,5,27,13,2,0001-01-01 05:27:44,,,,,,,
19666,19665,19665,45,27,5,5,27,13,2,0001-01-01 05:27:45,,,,,,,
19667,19666,19666,46,27,5,5,27,13,2,0001-01-01 05:27:46,,,,,,,
19668,19667,19667,47,27,5,5,27,13,2,0001-01-01 05:27:47,,,,,,,
19669,19668,19668,48,27,5,5,27,13,2,0001-01-01 05:27:48,,,,,,,
19670,19669,19669,49,27,5,5,27,13,2,0001-01-01 05:27:49,,,,,,,
19671,19670,19670,50,27,5,5,27,13,2,0001-01-01 05:27:50,,,,,,,
19672,19671,19671,51,27,5,5,27,13,2,0001-01-01 05:27:51,,,,,,,
19673,19672,19672,52,27,5,5,27,13,2,0001-01-01 05:27:52,,,,,,,
19674,19673,19673,53,27,5,5,27,13,2,0001-01-01 05:27:53,,,,,,,
19675,19674,19674,54,27,5,5,27,13,2,0001-01-01 05:27:54,,,,,,,
19676,19675,19675,55,27,5,5,27,13,2,0001-01-01 05:27:55,,,,,,,
19677,19676,19676,56,27,5,5,27,13,2,0001-01-01 05:27:56,,,,,,,
19678,19677,19677,57,27,5,5,27,13,2,0001-01-01 05:27:57,,,,,,,
19679,19678,19678,58,27,5,5,27,13,2,0001-01-01 05:27:58,,,,,,,
19680,19679,19679,59,27,5,5,27,13,2,0001-01-01 05:27:59,,,,,,,
19681,19680,19680,0,28,5,5,28,14,2,0001-01-01 05:28:00,,,,,,,
19682,19681,19681,1,28,5,5,28,14,2,0001-01-01 05:28:01,,,,,,,
19683,19682,19682,2,28,5,5,28,14,2,0001-01-01 05:28:02,,,,,,,
19684,19683,19683,3,28,5,5,28,14,2,0001-01-01 05:28:03,,,,,,,
19685,19684,19684,4,28,5,5,28,14,2,0001-01-01 05:28:04,,,,,,,
19686,19685,19685,5,28,5,5,28,14,2,0001-01-01 05:28:05,,,,,,,
19687,19686,19686,6,28,5,5,28,14,2,0001-01-01 05:28:06,,,,,,,
19688,19687,19687,7,28,5,5,28,14,2,0001-01-01 05:28:07,,,,,,,
